Simulation,Agent,Episode,Reward
0,0,191,65.0
0,1,191,28.0
0,2,191,17.0
0,3,191,12.0
0,4,191,19.0
0,0,192,16.0
0,1,192,34.0
0,2,192,18.0
0,3,192,53.0
0,4,192,15.0
0,0,193,20.0
0,1,193,10.0
0,2,193,11.0
0,3,193,20.0
0,4,193,26.0
0,0,194,36.0
0,1,194,16.0
0,2,194,19.0
0,3,194,39.0
0,4,194,32.0
0,0,195,14.0
0,1,195,16.0
0,2,195,27.0
0,3,195,32.0
0,4,195,22.0
0,0,196,14.0
0,1,196,29.0
0,2,196,16.0
0,3,196,39.0
0,4,196,21.0
0,0,197,13.0
0,1,197,16.0
0,2,197,12.0
0,3,197,9.0
0,4,197,21.0
0,0,198,20.0
0,1,198,22.0
0,2,198,26.0
0,3,198,16.0
0,4,198,14.0
0,0,199,10.0
0,1,199,10.0
0,2,199,23.0
0,3,199,15.0
0,4,199,19.0
0,0,200,14.0
0,1,200,58.0
0,2,200,14.0
0,3,200,15.0
0,4,200,9.0
0,0,201,27.0
0,1,201,24.0
0,2,201,16.0
0,3,201,21.0
0,4,201,18.0
0,0,202,52.0
0,1,202,24.0
0,2,202,31.0
0,3,202,22.0
0,4,202,17.0
0,0,203,16.0
0,1,203,41.0
0,2,203,14.0
0,3,203,12.0
0,4,203,26.0
0,0,204,11.0
0,1,204,24.0
0,2,204,12.0
0,3,204,31.0
0,4,204,12.0
0,0,205,15.0
0,1,205,17.0
0,2,205,13.0
0,3,205,16.0
0,4,205,36.0
0,0,206,14.0
0,1,206,11.0
0,2,206,46.0
0,3,206,16.0
0,4,206,21.0
0,0,207,12.0
0,1,207,12.0
0,2,207,11.0
0,3,207,49.0
0,4,207,17.0
0,0,208,40.0
0,1,208,21.0
0,2,208,32.0
0,3,208,48.0
0,4,208,17.0
0,0,209,12.0
0,1,209,16.0
0,2,209,14.0
0,3,209,21.0
0,4,209,21.0
0,0,210,12.0
0,1,210,14.0
0,2,210,27.0
0,3,210,19.0
0,4,210,27.0
0,0,211,27.0
0,1,211,11.0
0,2,211,29.0
0,3,211,32.0
0,4,211,36.0
0,0,212,31.0
0,1,212,13.0
0,2,212,17.0
0,3,212,60.0
0,4,212,24.0
0,0,213,9.0
0,1,213,17.0
0,2,213,38.0
0,3,213,42.0
0,4,213,39.0
0,0,214,15.0
0,1,214,18.0
0,2,214,14.0
0,3,214,55.0
0,4,214,38.0
0,0,215,11.0
0,1,215,57.0
0,2,215,12.0
0,3,215,12.0
0,4,215,26.0
0,0,216,11.0
0,1,216,19.0
0,2,216,27.0
0,3,216,27.0
